,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
0,7862.92,7937.51,7077.56,2017-11-16,17580214.78,0.08135383069123492,41,147,188,5.958117216910972e+24,2.75e-06,3.48e-06,2.51e-06,65.4,-0.22095934949936868,1,,488.2303413118416,1,,66.18445768138116,0
1,7700.25,7987.39,7452.79,2017-11-17,30810569.11,-0.020905242858821893,34,88,122,3.5205171290965914e+24,2.5e-06,2.76e-06,2.42e-06,35.77,-0.09531017980432566,1,151.30021990505648,90.84030374332886,1,33.18604422111019,4.370291789863238,1
2,7762.0,7820.03,7422.68,2017-11-18,30334340.33,0.007987237081668042,29,61,90,2.1520381840213303e+24,2.67e-06,2.75e-06,2.5e-06,29.16,0.06578774053800274,1,104.43480046823903,43.280268050955684,0,12.6793457883639,0.6379595619877302,0
3,8053.41,8122.86,7650.29,2017-11-19,30519556.55,0.03685557127402639,14,55,69,2.67692082430393e+24,2.96e-06,3.3e-06,2.56e-06,75.8,0.10311079592381134,1,163.68331410020164,106.31836236041869,0,58.506405610973225,13.58333133934839,0
4,8212.84,8319.49,7954.18,2017-11-20,31744413.46,0.019603179037433804,23,79,102,3.2418743287810594e+24,2.77e-06,3.13e-06,2.73e-06,44.57,-0.06634194813672245,1,105.31457775678649,44.012540825755714,1,31.11908198359404,3.8428462837368413,0
5,8119.68,8399.23,7802.72,2017-11-21,36818922.85,-0.011408038728133008,15,28,43,1.3422291562151883e+24,2.66e-06,3.01e-06,2.64e-06,25.47,-0.04052119740563853,1,64.32540669712677,16.419674391867268,1,18.109700052978884,1.3014334762258257,1
6,8206.09,8322.29,8091.39,2017-11-22,29390807.74,0.010585817014503007,9,51,60,1.5192032643449158e+25,2.77e-06,2.88e-06,2.4e-06,30.79,0.04052119740563853,1,64.32540669712684,16.419674391867268,0,16.804463546887035,1.1205952186454136,0
7,8000.8,8260.16,8000.79,2017-11-23,33385654.07,-0.025335024864375555,7,47,54,2.4106594808976308e+24,2.99e-06,3.49e-06,2.58e-06,102.68,0.07642606720334832,1,121.322620501661,58.409437481707144,0,40.2181051504656,6.418634848785276,1
8,8139.81,8368.04,7851.47,2017-11-24,33101339.41,0.0172253015385202,18,66,84,3.063252298267719e+24,2.92e-06,3.15e-06,2.59e-06,46.88,-0.023689771122404224,1,37.60634580355351,5.612052558318971,1,27.344318477414387,2.967110130929463,0
9,8700.02,8734.47,8091.09,2017-11-25,35915449.02,0.06655848628978056,17,103,120,1.0346273260637848e+25,2.62e-06,2.92e-06,2.51e-06,40.56,-0.10840929850718517,1,172.09442619418633,117.52576002819981,1,105.65832141819698,44.30032097186907,0
10,9129.05,9349.98,8606.3,2017-11-26,37236340.57,0.048136312110630186,22,79,101,1.2175934425647282e+25,2.6e-06,2.73e-06,2.49e-06,31.05,-0.0076628727455680945,1,12.16443336786622,0.587196187147703,1,76.41402652590789,23.171045436120025,0
11,9641.71,9655.48,9113.27,2017-11-27,43174708.49,0.054636842164452304,20,74,94,1.8676191197319426e+25,2.85e-06,2.93e-06,2.38e-06,49.99,0.09180754925312229,1,145.7399662812458,84.28626099864475,0,86.73329807341827,29.851845217032732,0
12,9896.69,9938.57,9571.56,2017-11-28,48242187.87,0.026101879017421226,9,52,61,7.388751103531857e+24,2.58e-06,2.8999999999999998e-06,2.43e-06,53.29,-0.09952959534703432,1,157.9983344274845,99.06140349944395,1,41.43544837895319,6.813080882400945,0
