,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
41,7787.87,8211.53,7740.68,2018-03-27,555002358.78,-0.04293448620291507,30,100,130,2.7032712995753124e+24,1.642e-05,1.718e-05,1.591e-05,235.55,0.018439366945798952,1,29.271587563230582,3.4001025336182296,0,68.15638389674893,18.43370105508304,1
42,7945.83,8100.99,7740.8,2018-03-28,462010035.12,0.02007986772782644,59,57,116,2.2773771217173673e+24,1.677e-05,1.725e-05,1.625e-05,388.67,0.021091471810835927,1,33.48167351747977,4.448501831472865,0,31.87580182014117,4.032010879670057,0
43,7126.12,7973.49,6958.03,2018-03-29,700629706.96,-0.10888035596761192,86,58,144,2.423172579133201e+24,1.663e-05,1.699e-05,1.619e-05,349.66,-0.008383282630282096,1,13.308048606055001,0.702794276591895,1,172.84220673029415,118.54931915633884,1
44,6844.22,7288.61,6607.47,2018-03-30,776610655.81,-0.040362406325861855,8,73,81,1.76099995950161e+24,1.691e-05,1.722e-05,1.635e-05,335.87,0.016696869705652873,1,26.505458948643085,2.7878545796754866,0,64.07333367262214,16.29123844413973,1
45,6925.58,7211.2,6784.77,2018-03-31,535287460.44,0.011817302621038195,4,69,73,1.8790772625262295e+24,1.677e-05,1.739e-05,1.642e-05,308.21,-0.008313587075370776,1,13.197410342588087,0.6911573005977202,1,18.75938634171478,1.3964864123719618,0
46,6815.19,7039.24,6441.34,2018-04-01,552257357.23,-0.016067858641777732,3,66,69,2.2971455316981093e+24,1.585e-05,1.691e-05,1.571e-05,271.96,-0.05642207551182743,1,89.56726815504244,31.834506050623567,1,25.50693484048866,2.5817608133215137,1
47,7056.48,8190.82,6771.06,2018-04-02,468715832.39,0.034792399164581767,7,58,65,1.29304586317596e+24,1.618e-05,1.662e-05,1.521e-05,343.03,0.020606411307054984,1,32.71166383918814,4.246241869555234,0,55.231221422863676,12.1051103962759,0
48,7410.08,7508.89,7014.16,2018-04-03,521203813.41,0.048894891869410984,16,82,98,2.3718778207901706e+24,1.604e-05,1.653e-05,1.554e-05,303.08,-0.008690309191976553,1,13.795438162938378,0.7552147385215217,1,77.61823456071268,23.907104509213923,0
49,6795.95,7418.96,6713.28,2018-04-04,523865797.96,-0.08651438895740071,16,63,79,7.896760710733102e+23,1.597e-05,1.616e-05,1.523e-05,313.51,-0.004373640211447594,1,6.9429385941367165,0.19128728699191352,1,137.3373348059963,74.84739496672418,1
50,6764.63,6896.51,6575.99,2018-04-05,473284850.15,-0.004619279660824205,12,43,55,4.403228334882299e+23,1.579e-05,1.651e-05,1.524e-05,284.43,-0.01133513395937058,1,17.99396732045823,1.2848526187687617,1,7.332879131280573,0.2133774458490418,1
