,BTC_close,BTC_high,BTC_low,time,BTC_volume,_BTC_RETURNS,_TO_EXCHANGE_TRANSACTIONS,_FROM_EXCHANGE_TRANSACTIONS,_ONCHAIN_TRANSACTIONS,_ONCHAIN_VOLUME,close,high,low,volume,_RETURNS,_INTERCEPT,_REALIZED_VOL,_VOL_PROXY,_NEGATIVE_RETURNS,_BTC_REALIZED_VOL,_BTC_VOL_PROXY,_BTC_NEGATIVE_RETURNS
198,9129.42,9877.08,8791.66,2018-03-12,700148093.57,-0.04154388272936416,64,304,366,1.2204959705585613e+25,6.845e-05,7.391e-05,6.803e-05,238.02,-0.046666097002473705,1,74.08013239593807,21.777246094442855,1,65.94886931875882,17.258941922311614,1
199,9140.63,9464.92,8843.69,2018-03-13,632453920.43,0.0012271451262311217,48,239,287,1.7532831552681087e+24,6.459999999999998e-05,7.019e-05,6.331e-05,344.13,-0.057889140945901474,1,91.89616233241368,33.51152639454447,1,1.9480324959549415,0.015058851608327956,0
200,8185.12,9328.29,7928.5,2018-03-14,699984595.27,-0.11041143919977436,145,220,364,4.0925055531611567e+24,6.278e-05,6.666e-05,6.261e-05,346.58,-0.028577859374749437,1,45.365945344895884,8.166940464429542,1,175.272726011599,121.90685906165471,1
201,8243.52,8419.81,7661.31,2018-03-15,690705982.03,0.0071095654892836535,122,225,346,3.731739742215653e+24,5.862e-05,6.301e-05,5.836e-05,339.2,-0.06856061613106057,1,108.83660400969082,47.00558084270643,1,11.286085328625298,0.5054592144641311,0
202,8293.26,8592.86,7915.65,2018-03-16,593958677.35,0.006015699549951847,110,223,331,5.107060254137871e+24,6.048e-05,6.29e-05,5.743e-05,303.25,0.031236796588531845,1,49.586877316538555,9.757374611133148,0,9.549626982753487,0.36188641075290856,0
203,7852.73,8333.97,7734.03,2018-03-17,524896896.19,-0.0545818946833041,116,234,349,3.3342840078542323e+24,5.615e-05,6.085e-05,5.604e-05,220.6,-0.07428605068682614,1,117.92544959908713,55.18417326645703,1,86.64607165124457,29.791832272193002,1
204,8185.36,8276.15,7325.29,2018-03-18,754529665.42,0.04148595071468009,73,154,226,2.4982002091203906e+24,5.393e-05,5.633e-05,4.7499999999999996e-05,426.26,-0.040339771835316895,1,64.0374025328011,16.272971917254264,1,65.85690509647387,17.21084106700865,0
205,8605.83,8687.14,8098.83,2018-03-19,783747456.21,0.05009268780964504,113,256,367,5.906115875419894e+24,5.466e-05,5.477e-05,5.259e-05,244.97,0.013445271150786198,1,21.343706264887157,1.8077531631816361,0,79.5196766682707,25.092773719945612,0
206,8900.25,9025.0,8299.26,2018-03-20,721404910.5,0.03363948567015562,71,214,285,2.7769611272201103e+24,6.017e-05,6.329e-05,5.4600000000000006e-05,432.64,0.0960417087323382,1,152.4614860772806,92.24009816227286,0,53.40102798921269,11.316149961526055,0
207,8891.06,9166.56,8757.14,2018-03-21,667191372.44,-0.0010330887177332215,62,241,303,2.84933394202521e+24,6.525e-05,6.851e-05,6.005e-05,563.1,0.08105215697054291,1,128.66631034165533,65.69452149577528,0,1.639977497634238,0.010672722987076718,1
208,8720.95,9096.24,8477.35,2018-03-22,625438516.54,-0.019318100572540686,274,269,542,5.868680226496947e+24,6.649e-05,7.248e-05,6.392e-05,637.59,0.018825514211561867,1,29.884577344021046,3.543999853297178,0,30.666533950246595,3.731890097307968,1
209,8900.6,8907.32,8280.96,2018-03-23,588247060.66,0.020390513255145848,136,265,400,5.07836430341416e+24,6.293e-05,6.731e-05,6.051e-05,377.93,-0.05502856287552227,1,87.35513542434659,30.281427321453076,1,32.368936306850784,4.157730308082785,0
210,8536.09,8993.71,8500.14,2018-03-24,512749209.67,-0.04181563267209221,128,191,317,3.6044254073429274e+24,6.956e-05,6.973e-05,6.179e-05,404.75,0.1001666919472406,1,159.0096939266481,100.33366175653394,0,66.38025897911083,17.485471357673454,1
211,8462.25,8657.85,8368.35,2018-03-25,432987663.76,-0.008687961819472179,87,186,272,2.911666264462511e+24,7.073e-05,7.164e-05,6.629e-05,367.63,0.016680121561815753,1,26.47887209453492,2.782264553169508,0,13.791711824608674,0.7548068057660633,1
212,8129.52,8505.58,7846.01,2018-03-26,620881326.54,-0.04011321447817906,72,153,225,1.4655965184705112e+24,8.052e-05,0.00011040000000000001,6.387e-05,3861.61,0.12963578972369305,1,205.7904363734114,168.0543797728556,0,63.67775387799425,16.090699757723943,1
213,7787.87,8211.53,7740.68,2018-03-27,555002358.78,-0.04293448620291507,315,432,747,8.241574156242644e+24,8.134e-05,8.952e-05,7.219e-05,3082.76,0.010132299707487746,1,16.08452714111116,1.0266349736235627,0,68.15638389674893,18.43370105508304,1
214,7945.83,8100.99,7740.8,2018-03-28,462010035.12,0.02007986772782644,322,430,750,1.052793194952297e+25,7.999e-05,8.216e-05,7.619e-05,1029.78,-0.016736273618349173,1,26.56801072084795,2.8010285462825055,1,31.87580182014117,4.032010879670057,0
215,7126.12,7973.49,6958.03,2018-03-29,700629706.96,-0.10888035596761192,133,261,394,3.030530306012918e+24,7.528e-05,8.363e-05,7.205e-05,743.46,-0.06068713158360595,1,96.33783477124548,36.82927939845902,1,172.84220673029415,118.54931915633884,1
216,6844.22,7288.61,6607.47,2018-03-30,776610655.81,-0.040362406325861855,129,272,400,4.6766626192184123e+24,7.472e-05,7.703e-05,7.058e-05,472.98,-0.007466701356536376,1,11.85302094203126,0.5575162914770215,1,64.07333367262214,16.29123844413973,1
217,6925.58,7211.2,6784.77,2018-03-31,535287460.44,0.011817302621038195,119,233,352,3.699488159172909e+24,7.862e-05,8.051e-05,7.41e-05,437.06,0.0508783260731267,1,80.76683874764848,25.886040640034043,0,18.75938634171478,1.3964864123719618,0
218,6815.19,7039.24,6441.34,2018-04-01,552257357.23,-0.016067858641777732,92,161,253,2.0205630372535992e+24,7.4e-05,8.222e-05,7.251e-05,495.76,-0.06056102678954467,1,96.13764961671318,36.67637965803947,1,25.50693484048866,2.5817608133215137,1
219,7056.48,8190.82,6771.06,2018-04-02,468715832.39,0.034792399164581767,119,148,267,2.593052393786243e+24,7.514e-05,7.809999999999999e-05,7.352e-05,389.37,0.015287946941652919,1,24.268863398619,2.3372132169079483,0,55.231221422863676,12.1051103962759,0
220,7410.08,7508.89,7014.16,2018-04-03,521203813.41,0.048894891869410984,54,130,183,2.545336315287916e+24,8.001e-05,8.516e-05,7.335e-05,940.04,0.06279858671621064,1,99.68966588244935,39.43662493553427,0,77.61823456071268,23.907104509213923,0
221,6795.95,7418.96,6713.28,2018-04-04,523865797.96,-0.08651438895740071,161,225,386,3.317163866212704e+24,7.64e-05,8.004e-05,7.419e-05,446.65,-0.04616893068955896,1,73.29090534140875,21.315701610172994,1,137.3373348059963,74.84739496672418,1
222,6764.63,6896.51,6575.99,2018-04-05,473284850.15,-0.004619279660824205,67,165,232,1.6077984021877224e+24,8.016e-05,0.000105,7.518e-05,3722.16,0.04804194116407956,1,76.26421729257156,23.080281108128823,0,7.332879131280573,0.2133774458490418,1
223,6602.73,6844.13,6504.49,2018-04-06,350096118.89,-0.024224366980735823,270,375,645,7.428849214174282e+24,7.847e-05,8.135e-05,7.656e-05,590.13,-0.021308251197172723,1,33.825800124848286,4.5404156908181275,1,38.45499041939478,5.86819955617364,1
224,6892.84,7062.02,6591.75,2018-04-07,400763626.44,0.0429999918078785,149,236,383,5.068637889248187e+24,7.799e-05,7.931e-05,7.591e-05,402.57,-0.006135772796975303,1,9.740237353194821,0.37647707816102133,1,68.26037082087623,18.48999295477618,0
225,7013.07,7103.87,6885.81,2018-04-08,299994212.11,0.017292359287997883,95,170,264,2.4336388029499203e+24,8.13e-05,8.44e-05,7.724e-05,654.36,0.04156540321135971,1,65.98303202482735,17.27682744122912,0,27.45076935457463,2.9902568974520665,0
226,6776.08,7180.85,6617.9,2018-04-09,435249092.53,-0.034376787312453416,123,181,304,2.5840057680717384e+24,7.944e-05,8.383e-05,7.863e-05,518.23,-0.023143996816848755,1,36.739955952869835,5.356445886583053,1,54.57145806126963,11.817635059256581,1
227,6835.72,6882.09,6660.99,2018-04-10,300612333.59,0.008763041133462934,140,191,331,2.2129679096404728e+24,8.193e-05,8.334e-05,7.943e-05,395.05,0.030863204416807122,1,48.99381812965165,9.525373868736226,0,13.910896540663334,0.7679088990676335,0
228,6949.44,6980.48,6792.86,2018-04-11,318141782.91,0.01649927600178458,90,155,244,2.1336010553828462e+24,8.606e-05,9.217e-05,8.147e-05,1362.24,0.04917950325672926,1,78.07004113139959,24.18623540578644,0,26.191788668003667,2.7222610858306453,0
229,7921.28,7981.79,6757.7,2018-04-12,703985479.24,0.13089172813871564,180,282,462,4.7311599675855255e+24,8.759e-05,9.086e-05,8.209e-05,904.73,0.017622108764545175,1,27.974230420509127,3.1053871730945986,0,207.78417679831156,171.32644495139442,0
230,7869.97,8223.9,7740.99,2018-04-13,717062284.67,-0.006498558451509595,139,255,390,6.588115282614407e+24,8.681e-05,8.999e-05,8.407e-05,752.3,-0.008945013771281651,1,14.199769147714647,0.8001327136841839,1,10.31614172586873,0.4223126194768679,1
231,7997.6,8178.44,7816.83,2018-04-14,472891266.06,0.01608724619287827,152,259,411,3.765490212385021e+24,9.249e-05,9.298e-05,8.529e-05,615.81,0.0633787081624515,1,100.61058012863246,40.16860648341197,0,25.53771162373724,2.5879949007027636,0
232,8352.71,8412.89,7994.58,2018-04-15,430738400.61,0.04344454043488355,122,240,362,2.924292012610398e+24,9.512e-05,9.561e-05,9.088e-05,597.66,0.028038721816358247,1,44.510091003722096,7.861699210951239,0,68.96606988851504,18.874280935982316,0
233,8062.37,8406.34,7884.27,2018-04-16,519887896.35,-0.03537847914482839,107,218,325,2.844246831683061e+24,9.329999999999999e-05,9.605e-05,9.104e-05,641.76,-0.019319144529228893,1,30.66819118011136,3.7322934534123466,1,56.161594548539696,12.516367866010572,1
234,7887.29,8164.0,7834.23,2018-04-17,456034174.55,-0.02195495485369925,90,223,313,3.106402044479598e+24,0.0001056,0.0001091,9.205e-05,1443.98,0.12383826341886284,1,196.58714868025163,153.35915486599663,0,34.8524103531228,4.8202004262797224,1
235,8169.46,8224.8,7873.21,2018-04-18,412236388.83,0.035150208109083536,153,307,459,5.363231824537773e+24,0.000113,0.0001151,0.0001044,1509.58,0.06772944744018083,1,107.51716461752106,45.87278050552218,0,55.79922551327962,12.35537130111882,0
236,8273.73,8292.54,8101.06,2018-04-19,432087265.06,0.012682623948222727,197,372,566,1.0484185592348018e+25,0.00011009999999999999,0.0001133,0.0001071,785.06,-0.02599877498370695,1,41.27177579952862,6.759363006534264,1,20.133041363249788,1.6084895021203263,0
237,8857.38,8919.35,8194.88,2018-04-20,577473100.58,0.06816557466040862,135,244,379,3.5949353057741356e+24,0.0001115,0.000113,0.0001081,755.03,0.012635547171539585,1,20.058309297070885,1.59657052324202,0,108.20949511634727,46.46545568783742,0
238,8915.7,9030.15,8589.62,2018-04-21,597119511.77,0.006562757757127002,100,271,370,3.906212645743753e+24,0.0001034,0.00011220000000000002,9.705e-05,801.02,-0.07541962882584485,1,119.72494910758998,56.88120412228208,1,10.418054964072239,0.43069789378730644,0
239,8792.24,9018.71,8738.62,2018-04-22,487833879.07,-0.013944253310061328,128,282,409,4.2872040425146454e+24,0.00011240000000000001,0.0001161,0.0001026,745.72,0.08345897538526081,1,132.4870161273986,69.65400572357571,0,22.135815886148034,1.944422003751563,1
240,8942.41,8981.29,8761.81,2018-04-23,452623880.34,0.016935613528726634,119,241,359,3.8517053671359367e+24,0.0001123,0.00011810000000000001,0.000109,741.48,-0.0008900757151923955,1,1.4129513942515424,0.007922347787752543,1,26.884453018388683,2.868150055943886,0
241,9636.35,9729.68,8921.81,2018-04-24,702960797.14,0.07473727841765943,359,290,648,5.272182232969846e+24,0.00012009999999999998,0.00012450000000000002,0.00011,1199.52,0.06715086734154063,1,106.59869718480242,45.092389847211884,0,118.64175141535054,55.85660785278741,0
242,8867.3,9751.1,8755.2,2018-04-25,1025900143.25,-0.08317205307828246,267,409,675,6.079897889928146e+24,0.0001139,0.000121,0.0001051,1330.85,-0.05300385863280077,1,84.14101708152958,28.09409029965929,1,132.03154108547977,69.17590413256634,1
243,9287.03,9300.21,8659.8,2018-04-26,678065063.97,0.04624844997053579,272,252,523,4.079493380700149e+24,0.00012319999999999999,0.00012930000000000003,0.00011220000000000002,1394.57,0.07848818064628205,1,124.59612410878644,61.60394501163404,0,73.41713828655064,21.389191246771517,0
244,8925.05,9381.84,8901.25,2018-04-27,615236653.23,-0.03975687321970334,295,292,586,5.686447283255766e+24,0.00011909999999999998,0.0001255,0.00011840000000000002,744.84,-0.03384557473816585,1,53.72818424234088,11.455229293567704,1,63.11207966691431,15.806089682075644,1
245,9350.98,9427.46,8875.03,2018-04-28,569210474.47,0.04661922075143288,190,323,513,2.95256528892053e+24,0.000129,0.0001291,0.0001186,844.36,0.07984892800041798,1,126.75624356652457,63.75851302815935,0,74.00571865434691,21.733517434708297,0
246,9415.64,9573.23,9170.17,2018-04-29,593685222.16,0.006890985789501869,159,303,459,3.98157613810602e+24,0.0001374,0.0001389,0.000126,1124.91,0.06308397542657751,1,100.1427064152193,39.79587955621035,0,10.939100812262364,0.47485685151116697,0
247,9244.86,9462.61,9128.2,2018-04-30,536130936.24,-0.018304415028127963,198,363,561,3.8622000361242107e+24,0.00012790000000000002,0.0001409,0.00012629999999999998,1132.48,-0.07164767120345239,1,113.73715201275452,51.33388788878021,1,29.057358035364572,3.350516095219568,1
248,9073.81,9246.96,8822.64,2018-05-01,565279945.87,-0.01867547932760516,183,384,564,5.433138098126741e+24,0.0001326,0.0001326,0.0001236,562.02,0.036088369166964895,1,57.28851002260817,13.023703891311426,0,29.64640434946099,3.4877352811580766,1
249,9250.18,9272.63,8213.71,2018-05-02,486415829.86,0.019250768718352518,113,199,312,2.4050497752564323e+24,0.0001425,0.0001447,0.0001308,1215.62,0.0720049219569443,1,114.30427000241134,51.847087860256394,0,30.559647945347812,3.7059209624749982,0
250,9752.34,9826.42,9168.63,2018-05-03,720254380.66,0.052864245419902645,236,337,573,4.667205994787212e+24,0.0001506,0.000164,0.00014199999999999998,2988.06,0.05528531565708761,1,87.76271782941637,30.564661273038162,0,83.91938797688826,27.946284438156976,0
251,9706.57,9825.86,9540.36,2018-05-04,619167602.45,-0.004704280394784988,401,725,1121,1.1095725509431785e+25,0.0001816,0.0001817,0.00015,4909.72,0.18717915080140024,1,297.137690182056,350.3603449473333,0,7.46781361327133,0.22130254032758398,1
252,9861.52,9998.41,9689.74,2018-05-05,668359671.46,0.015837339128818684,468,711,1177,1.1668543500496854e+25,0.0001669,0.0001823,0.00015659999999999998,2996.54,-0.08441163549940356,1,133.99931717499192,71.25324207684167,1,25.14099645830993,2.5082131068121134,0
253,9662.98,9976.62,9437.89,2018-05-06,660802930.05,-0.02033822568396282,350,587,935,9.991064023650648e+24,0.00016669999999999999,0.0001673,0.0001484,1816.93,-0.0011990409110413935,1,1.9034184374443024,0.01437699106350975,1,32.28593236084396,4.1364342397180485,1
254,9374.04,9686.26,9196.59,2018-05-07,658930002.37,-0.030357922651196745,196,394,589,5.911159575960784e+24,0.0001831,0.0001881,0.0001588,4036.31,0.0938366619237172,1,148.96108278635901,88.05319120985997,0,48.19170819336244,9.216034676960444,1
255,9186.52,9471.05,9072.26,2018-05-08,548067734.61,-0.020206974430243108,188,611,799,5.756198449251407e+24,0.0001888,0.0001991,0.00017549999999999998,4750.99,0.030655802030933543,1,48.6645770490501,9.397781981597891,0,32.0775774548763,4.083218156244987,1
256,9313.91,9383.49,8975.6,2018-05-09,545192773.63,0.013771789457411643,483,1089,1569,1.2334319742134084e+25,0.0001843,0.0001947,0.0001693,3173.55,-0.024123389035622722,1,38.294692900991926,5.819378985640026,1,21.86203800758923,1.8966218485927446,0
257,9017.65,9390.85,8993.3,2018-05-10,575474102.97,-0.03232521366104635,365,550,914,6.832233749094825e+24,0.000206,0.00021840000000000002,0.000184,6278.34,0.11131130411380497,1,176.70121727724276,123.90206423515974,0,51.314685854492915,10.449194382322974,1
258,8393.33,9017.87,8345.45,2018-05-11,759345760.53,-0.07174642517193419,559,784,1341,1.1014461373559638e+25,0.0001982,0.00021749999999999997,0.0001794,6364.63,-0.03859954689369438,1,61.274881080293255,14.899250203985115,1,113.89391907770631,51.475495249519525,1
259,8459.31,8639.31,8141.52,2018-05-12,658449337.02,0.007830267200798602,418,786,1201,1.0033010116169973e+25,0.0001943,0.00020780000000000004,0.0001882,2629.87,-0.019873265512492466,1,31.547830970888104,3.9494668213002244,1,12.430163827498903,0.6131308443590238,0
260,8680.42,8753.32,8303.78,2018-05-13,524822294.3,0.025802304590191838,262,516,777,6.72986409548491e+24,0.0002019,0.0002072,0.00018680000000000001,2245.7,0.03836916893539666,1,60.90916740917195,14.72193124793008,0,40.959888718793046,6.657589221650348,0
261,8662.45,8871.74,8290.82,2018-05-14,635971961.68,-0.0020723221048246643,164,468,632,2.6066308622117074e+24,0.0001786,0.00020209999999999998,0.00017519999999999998,3328.51,-0.12262385687639288,1,194.65933805910836,150.36610275242086,1,3.2897093554710377,0.04294518906144927,1
262,8468.66,8843.33,8420.08,2018-05-15,545197297.23,-0.02262530177636002,273,555,823,8.636747791808977e+24,0.000175,0.0001838,0.0001739,2046.89,-0.020362694518885505,1,32.32477543208801,4.146393280694498,1,35.916553102822704,5.119042804713598,1
263,8337.76,8483.98,8090.82,2018-05-16,534267140.18,-0.015577695553917081,197,567,763,1.8850335356636634e+25,0.0001643,0.00017519999999999998,0.00015959999999999998,1872.11,-0.0630919488802899,1,100.15536388059094,39.805940135131145,1,24.728825061083544,2.42664598770528,1
264,8048.79,8453.71,7998.08,2018-05-17,482823336.46,-0.035272825589611756,213,508,721,4.2415276588833364e+24,0.0001544,0.0001761,0.0001536,1495.83,-0.062147387452547775,1,98.65591909908855,38.622977671770926,1,55.9938747292029,12.441722250751699,1
265,8236.33,8273.89,7917.61,2018-05-18,470207202.99,0.02303308678331284,168,376,543,4.4391683979015054e+24,0.00015900000000000002,0.0001635,0.0001515,1059.82,0.02935756462955652,1,46.60368906498648,8.618666009785882,0,36.56389173288853,5.305230867676206,0
266,8246.83,8384.04,8127.54,2018-05-19,377683477.03,0.0012740277252962784,148,355,502,3.8471843273258517e+24,0.000178,0.0001821,0.0001547,1702.27,0.11287934807185351,1,179.19040989193346,127.4174722112666,0,2.022456314722248,0.016231466448236094,0
267,8526.7,8584.56,8168.33,2018-05-20,410957922.84,0.03337353269677834,146,355,501,2.8921905079653383e+24,0.0001716,0.0001785,0.00016450000000000001,1314.27,-0.03661736323822318,1,58.12826207715441,13.408312905199782,1,52.9788407324149,11.13792684662933,0
268,8379.31,8569.47,8316.01,2018-05-21,421239566.21,-0.01743684457727923,139,348,486,2.9482999954152933e+24,0.0001594,0.00017219999999999998,0.00015659999999999998,875.68,-0.07374942069774804,1,117.07357590079125,54.389770532534264,1,27.680132640700005,3.0404354881219215,1
269,7978.16,8398.56,7406.26,2018-05-22,454244069.58,-0.049057763768029616,133,288,421,2.1374525852899037e+24,0.000144,0.00016030000000000002,0.0001425,1106.27,-0.101603466780114,1,161.2905032653165,103.2326446173773,1,77.87678568429747,24.066641859197993,1
270,7499.67,8028.7,7432.93,2018-05-23,609946911.07,-0.06184878885954426,125,369,492,5.870133736030174e+24,0.0001784,0.00021269999999999997,0.00013440000000000001,10017.19,0.21421492056990843,1,340.05564416845937,458.88032194772177,0,98.18190852773695,38.25272683392486,1
271,7578.3,7720.26,7272.7,2018-05-24,548264563.89,0.010429880520446133,544,728,1269,1.5148288493639565e+25,0.000181,0.00019669999999999998,0.0001595,6993.25,0.014468811119916936,1,22.968525594039544,2.0934649522383197,0,16.5569220367302,1.0878240767078171,0
272,7454.69,7645.62,7328.61,2018-05-25,425379581.62,-0.016445535572886527,423,751,1173,7.47945976506568e+24,0.0001709,0.00018769999999999998,0.0001693,2420.44,-0.05741844114428041,1,91.14894956205913,32.96877383439193,1,26.106478381872922,2.704556402790762,1
273,7336.66,7609.01,7306.93,2018-05-26,334540459.2,-0.015959666329822042,203,419,619,4.495637184148147e+24,0.000165,0.0001737,0.0001646,1514.74,-0.03513311622096538,1,55.772092982041144,12.343358553958605,1,25.335184869768888,2.547109493592554,1
274,7345.86,7389.42,7229.72,2018-05-27,326314686.79,0.0012531910331521345,154,409,563,4.222040533623466e+24,0.0001609,0.00016669999999999999,0.0001554,1316.71,-0.02516241990224266,1,39.94410326755033,6.331473753367775,1,1.9893790913865197,0.015704877655729144,0
275,7099.38,7430.72,7067.6,2018-05-28,411364949.35,-0.0341294329344759,132,343,473,5.83767933087859e+24,0.0001452,0.0001671,0.0001431,1738.44,-0.10267095160764228,1,162.9850828945004,105.41324304018823,1,54.17879515936881,11.648181924288883,1
276,7457.36,7526.28,7042.54,2018-05-29,501548504.88,0.049194007892632285,167,446,613,4.201160247820844e+24,0.0001675,0.0001754,0.0001452,3166.68,0.14287124887442637,1,226.80107641376793,204.12193754938278,0,78.0930665270726,24.200504125403675,0
277,7385.67,7560.74,7276.51,2018-05-30,431494915.3,-0.00965982787371722,262,433,694,6.122974179736409e+24,0.00016659999999999998,0.0001954,0.00016319999999999998,5619.91,-0.005387621532378262,1,8.552584039686757,0.2902646577614589,1,15.334501356927829,0.9331227454984413,1
278,7489.52,7616.1,7333.07,2018-05-31,445375205.31,0.013963073718739949,363,822,1183,1.0934420166710474e+25,0.00017109999999999998,0.00017930000000000002,0.00016450000000000001,2307.99,0.026652451165404045,1,42.30945456837401,7.103531531242474,0,22.16569235870859,1.9496742767496626,0
279,7518.85,7601.15,7357.1,2018-06-01,413512666.51,0.003908490707226875,198,375,573,3.2508872417276345e+24,0.0001671,0.00017309999999999998,0.00016450000000000001,1359.86,-0.02365574529679826,1,37.552331479930686,5.5959428554699295,1,6.204536647757781,0.15276299608478836,0
280,7638.26,7692.19,7455.41,2018-06-02,372054543.52,0.01575662781312559,93,259,351,3.216235348470646e+24,0.0001685,0.00017219999999999998,0.00016419999999999998,1635.73,0.008343314191067819,1,13.24460067578591,0.6961089169087366,0,25.012871216720672,2.482713200413629,0
281,7717.4,7773.52,7602.02,2018-06-03,420472384.72,0.010307691197590785,111,333,444,1.8980033239933197e+24,0.0001754,0.0001785,0.0001682,1714.75,0.040133330145666335,1,63.70968651017081,16.106841885810503,0,16.362952500045616,1.0624849782489054,0
282,7487.58,7753.88,7450.05,2018-06-04,466647908.9,-0.03023187188763643,118,243,361,2.8626140552140687e+24,0.000166,0.00017749999999999998,0.00016269999999999997,1481.02,-0.055081291581540626,1,87.43883965019354,30.33948682290698,1,47.99160880959082,9.139660778304618,1
283,7623.42,7670.06,7364.53,2018-06-05,452166461.03,0.017979440048504713,113,241,351,2.4704649511827316e+24,0.0001663,0.0001701,0.0001606,1322.95,0.0018055978423401342,1,2.8662977151740767,0.03260183568263348,0,28.54147624832361,3.2326026445777516,0
284,7658.2,7692.46,7485.37,2018-06-06,430245977.04,0.004551881286454673,102,265,365,4.029092625596719e+24,0.0001747,0.000175,0.0001647,1570.55,0.049276830941128225,1,78.22454404055975,24.28206067600532,0,7.225887528868323,0.2071962324597625,0
285,7688.05,7754.48,7636.07,2018-06-07,351602384.69,0.0038902060953098783,128,260,387,3.9102545946611564e+24,0.00016840000000000003,0.00017549999999999998,0.00016840000000000003,1352.18,-0.03672811533178333,1,58.304075575199846,13.489544558247776,1,6.175510726187354,0.15133703463986128,0
286,7611.35,7703.0,7540.3,2018-06-08,362879121.25,-0.01002662098816387,123,235,357,1.8602955910826382e+24,0.000167,0.0001705,0.00016450000000000001,1025.68,-0.008348289391472363,1,13.252498561579396,0.6969393576377,1,15.916767374991869,1.0053312844028823,1
287,7493.13,7682.92,7464.48,2018-06-09,348877642.63,-0.015653953542820176,76,150,226,1.3028913076213174e+24,0.0001644,0.00016869999999999998,0.0001641,913.31,-0.015691329794675468,1,24.90921382596562,2.462178307252701,1,24.849880865556113,2.4504626152077233,1
288,6763.99,7493.14,6633.82,2018-06-10,617315076.81,-0.10237364813779593,51,121,172,1.2267361878768596e+24,0.00015590000000000002,0.0001646,0.000151,1720.76,-0.05308770655834927,1,84.27412153689797,28.183045876254,1,162.5131282674216,104.80363833041247,1
289,6877.12,6910.86,6629.25,2018-06-11,538458863.75,0.016587007034603474,132,301,433,3.403978898709441e+24,0.0001551,0.0001598,0.00015,1161.13,-0.005144705881237499,1,8.166967398196,0.26467998604439713,1,26.33105736506156,2.751288023659851,0
290,6551.15,6884.91,6464.75,2018-06-12,536739933.4,-0.04855935289951141,145,277,421,3.544363454303514e+24,0.00013769999999999999,0.00015549999999999999,0.0001355,2050.33,-0.11899266444788381,1,188.89499878203486,141.59254192406672,1,77.08558295899695,23.58010754019287,1
291,6299.49,6615.12,6146.75,2018-06-13,599384700.04,-0.03917192901547928,206,395,599,7.646404398327214e+24,0.0001295,0.0001409,0.0001268,1499.59,-0.061396524595016544,1,97.46396126524476,37.69533232346471,1,62.18350952978084,15.344400227937474,1
292,6640.97,6709.89,6268.74,2018-06-14,594577733.66,0.05278935941669971,150,319,466,3.104296698525168e+24,0.0001421,0.0001481,0.000128,1800.37,0.09285015396346274,1,147.3950499488282,86.21151091038736,0,83.80051013219713,27.867164676255022,0
293,6396.92,6652.79,6375.89,2018-06-15,474006092.55,-0.037441412628735904,182,355,536,4.06576107562423e+24,0.0001369,0.0001456,0.0001349,1107.32,-0.03728030280865191,1,59.180646019725344,13.898209775047796,1,59.436399930352266,14.018593796352643,1
294,6492.65,6552.01,6341.23,2018-06-16,359187440.79,0.01485414334126034,87,248,335,2.132903370657242e+24,0.0001346,0.0001383,0.0001312,753.33,-0.016943315083775445,1,26.896678858008077,2.8707592602809253,1,23.5802215319266,2.206455744027089,0
295,6447.24,6585.89,6436.41,2018-06-17,351251811.83,-0.007018635616317326,79,200,278,3.720318471328047e+24,0.0001301,0.00013659999999999999,0.0001296,686.68,-0.03400403169216837,1,53.97972685862096,11.562741713219907,1,11.141738630253112,0.49261245914638085,1
296,6717.17,6798.16,6395.86,2018-06-18,429780431.77,0.04101480262951185,46,135,179,1.5303409716224094e+24,0.00012969999999999998,0.0001327,0.0001254,1088.44,-0.0030792941960609,1,4.888227993829967,0.09482052745894344,1,65.10898069805357,16.82214034737812,0
297,6748.1,6836.81,6672.97,2018-06-19,412974190.91,0.004594048897475389,70,133,201,2.7522876087309413e+24,0.0001309,0.0001343,0.0001255,977.83,0.009209581593456306,1,14.619757545145776,0.848163931265292,0,7.2928265361541635,0.2110528527239484,0
298,6767.92,6809.87,6562.22,2018-06-20,432155109.06,0.0029328181234831163,93,177,268,1.6142110223267927e+24,0.0001304,0.0001336,0.0001261,907.45,-0.0038270234233017675,1,6.075211343805244,0.14646108282500378,1,4.655704437191604,0.08601422145431027,0
299,6723.93,6800.65,6686.72,2018-06-21,397263887.31,-0.00652099688086949,131,187,317,2.0555930706793687e+24,0.00012690000000000002,0.0001322,0.0001261,757.2,-0.027207274772210965,1,43.19020973944212,7.402358005305873,1,10.351761628206987,0.4252340032030961,1
300,6059.34,6737.07,5945.79,2018-06-22,606828596.55,-0.10407192176331037,135,151,285,4.4007210686028633e+24,0.00012150000000000001,0.000127,0.0001151,1379.48,-0.043485111939739696,1,69.03047515581278,18.90954960411692,1,165.20905407017227,108.30964899508595,1
301,6166.17,6267.07,6023.69,2018-06-23,389725537.54,0.01747701637315302,166,250,416,3.146658570109793e+24,0.00011750000000000001,0.000124,0.0001139,647.82,-0.03347592919638842,1,53.14139013627168,11.206378355616106,1,27.743903389660495,3.0544610130745875,0
